주문번호,수령방법,결제방법,항목,추가선택,드레싱,서비스타입,주문금액,배달팁,결제금액,주문시각,접수시각,배달시각,주소,요청사항,배달요청사항
4748795,포장,나우웨이팅 POS,닭가슴살 샐러드,"강낭콩X, 방올토마토X",오리엔탈,onsite,5900,0,5900,2020-08-26 11:02:19,-,-,X,,-
4748773,포장,나우웨이팅 POS,이너프 샐러드,할라피뇨X,발사믹,onsite,4300,0,4300,2020-08-26 11:00:56,-,-,X,,-
4748762,"포장, 포장, 포장",나우웨이팅 POS,"훈제연어 샐러드, 숲속 샐러드, 목살 샐러드, 목살 샐러드",,"렌치, 오리엔탈, 오리엔탈",onsite,25600,0,25600,2020-08-26 11:00:20,-,-,X,,-
4773497,매장식사,나우웨이팅 POS,닭가슴살 샐러드,할라피뇨 X,드레싱 제외,onsite,5900,0,5900,2020-08-27 17:41:50,-,-,X,,-
4773394,포장,나우웨이팅 POS,이너프 샐러드,고구마 50g 추가,오리엔탈,onsite,5000,0,5000,2020-08-27 17:33:29,-,-,X,,-
4773372,포장,나우웨이팅 POS,"닭가슴살 샐러드, 닭가슴살 샐러드",,드레싱 제외,onsite,11800,0,11800,2020-08-27 17:31:16,-,-,X,,-
4773367,포장,나우웨이팅 POS,"이너프 샐러드, 이너프 샐러드",고구마(50g),발사믹,onsite,10000,0,10000,2020-08-27 17:30:52,-,-,X,,-
4773338,"매장식사, 매장식사",나우웨이팅 POS,"숲속 샐러드, 목살 샐러드","고구마(50g), 계란","오리엔탈, 발사믹",onsite,13500,0,13500,2020-08-27 17:28:15,-,-,X,,-
4773330,포장,나우웨이팅 POS,"목살 샐러드, 목살 샐러드",,렌치,onsite,12800,0,12800,2020-08-27 17:27:33,-,-,X,,-
4773315,포장,나우웨이팅 POS,닭가슴살 샐러드,,오리엔탈,onsite,5900,0,5900,2020-08-27 17:26:01,-,-,X,,-
4773309,포장,나우웨이팅 POS,이너프 샐러드,"강낭콩 X, 올리브 X, 할라피뇨 X",오리엔탈,onsite,4300,0,4300,2020-08-27 17:25:22,-,-,X,,-
4773292,포장,나우웨이팅 POS,이너프 샐러드,,발사믹,onsite,4300,0,4300,2020-08-27 17:23:39,-,-,X,,-
4773280,포장,나우웨이팅 POS,"목살 샐러드, 목살 샐러드",,발사믹,onsite,12800,0,12800,2020-08-27 17:22:52,-,-,X,,-
4773160,포장,나우웨이팅 POS,목살 샐러드,목살(100g) 추가,발사믹,onsite,9000,0,9000,2020-08-27 17:12:28,-,-,X,,-
4773094,"포장, 포장",나우웨이팅 POS,"숲속 샐러드, 목살 샐러드",,"오리엔탈, 오리엔탈",onsite,12300,0,12300,2020-08-27 17:08:09,-,-,X,,-
4773033,포장,나우웨이팅 POS,이너프 샐러드,올리브 X,발사믹,onsite,4300,0,4300,2020-08-27 17:04:10,-,-,X,,-
4772999,포장,나우웨이팅 POS,이너프 샐러드,고구마 50g 추가,발사믹,onsite,5000,0,5000,2020-08-27 17:01:42,-,-,X,,-
4772974,포장,나우웨이팅 POS,이너프 샐러드,,발사믹,onsite,4300,0,4300,2020-08-27 17:00:04,-,-,X,,-
4772890,"포장, 포장",나우웨이팅 POS,"숲속 샐러드, 이너프 샐러드","할라피뇨X, 고구마 50g 추가, 할라피뇨X","오리엔탈, 발사믹",onsite,10900,0,10900,2020-08-27 16:52:43,-,-,X,,-
4772794,포장,나우웨이팅 POS,닭가슴살 샐러드,,렌치,onsite,5900,0,5900,2020-08-27 16:46:10,-,-,X,,-
4772779,포장,나우웨이팅 POS,이너프 샐러드,,발사믹,onsite,4300,0,4300,2020-08-27 16:45:13,-,-,X,,-
4772756,"포장, 포장",나우웨이팅 POS,"닭가슴살 샐러드, 목살 샐러드",,"렌치, 발사믹",onsite,12300,0,12300,2020-08-27 16:43:40,-,-,X,,-
4772667,포장,나우웨이팅 POS,닭가슴살 샐러드,숲속토핑(110g) 추가,드레싱 제외,onsite,8000,0,8000,2020-08-27 16:38:38,-,-,X,,-
4772247,"포장, 포장",나우웨이팅 POS,"숲속 샐러드, 닭가슴살 샐러드",,"오리엔탈, 발사믹",onsite,11800,0,11800,2020-08-27 16:15:05,-,-,X,,-
4772088,포장,나우웨이팅 POS,닭가슴살 샐러드,,발사믹,onsite,5900,0,5900,2020-08-27 16:04:55,-,-,X,,-
4772070,매장식사,나우웨이팅 POS,닭가슴살 샐러드,"목살(100g) 추가, 고구마(100g)",오리엔탈,onsite,9900,0,9900,2020-08-27 16:03:50,-,-,X,,-
4771930,포장,나우웨이팅 POS,"목살 샐러드, 목살 샐러드",,발사믹,onsite,12800,0,12800,2020-08-27 15:55:54,-,-,X,,-
4771838,포장,나우웨이팅 POS,"닭가슴살 샐러드, 닭가슴살 샐러드",,발사믹,onsite,11800,0,11800,2020-08-27 15:51:07,-,-,X,,-
4771586,"포장, 포장",나우웨이팅 POS,"목살 샐러드, 훈제연어 샐러드",,"발사믹, 렌치",onsite,13300,0,13300,2020-08-27 15:38:45,-,-,X,,-
4771571,포장,나우웨이팅 POS,숲속 샐러드,,오리엔탈,onsite,5900,0,5900,2020-08-27 15:38:10,-,-,X,,-
4771434,포장,나우웨이팅 POS,이너프 샐러드,,렌치,onsite,4300,0,4300,2020-08-27 15:31:11,-,-,X,,-
4771349,포장,나우웨이팅 POS,닭가슴살 샐러드,"삶은달걀 추가, 올리브X",오리엔탈,onsite,6400,0,6400,2020-08-27 15:26:57,-,-,X,,-
4770958,"포장, 포장",나우웨이팅 POS,"숲속 샐러드, 훈제연어 샐러드",,"발사믹, 렌치",onsite,12800,0,12800,2020-08-27 15:06:46,-,-,X,,-
4770935,포장,나우웨이팅 POS,훈제연어 샐러드,"올리브 X, 할라피뇨 X",드레싱 제외,onsite,6900,0,6900,2020-08-27 15:05:57,-,-,X,,-
4770918,포장,나우웨이팅 POS,이너프 샐러드,"할라피뇨X, 계란X",렌치,onsite,4300,0,4300,2020-08-27 15:05:07,-,-,X,,-
4769191,포장,나우웨이팅 POS,닭가슴살 샐러드,,오리엔탈,onsite,5900,0,5900,2020-08-27 13:46:56,-,-,X,,-
4769096,포장,나우웨이팅 POS,이너프 샐러드,"할라피뇨 X, 양파 X, 고구마(50g)",오리엔탈,onsite,5000,0,5000,2020-08-27 13:42:31,-,-,X,,-
4769046,매장식사,나우웨이팅 POS,닭가슴살 샐러드,,렌치,onsite,5900,0,5900,2020-08-27 13:40:32,-,-,X,,-
4769005,매장식사,나우웨이팅 POS,목살 샐러드,계란,오리엔탈,onsite,6900,0,6900,2020-08-27 13:39:15,-,-,X,,-
4768877,포장,나우웨이팅 POS,숲속 샐러드,고구마(50g),오리엔탈,onsite,6600,0,6600,2020-08-27 13:34:41,-,-,X,,-
4768762,포장,나우웨이팅 POS,닭가슴살 샐러드,,드레싱 제외,onsite,5900,0,5900,2020-08-27 13:30:52,-,-,X,,-
4768718,"매장식사, 매장식사",나우웨이팅 POS,"목살 샐러드, 숲속 샐러드",고구마(50g),"렌치, 오리엔탈",onsite,13000,0,13000,2020-08-27 13:29:07,-,-,X,,-
4768671,포장,나우웨이팅 POS,이너프 샐러드,,오리엔탈,onsite,4300,0,4300,2020-08-27 13:27:08,-,-,X,,-
4768630,매장식사,나우웨이팅 POS,이너프 샐러드,,발사믹,onsite,4300,0,4300,2020-08-27 13:25:59,-,-,X,,-
4768392,포장,나우웨이팅 POS,이너프 샐러드,"고구마 50g 추가, 강낭콩X",오리엔탈,onsite,5000,0,5000,2020-08-27 13:17:32,-,-,X,,-
4768123,"매장식사, 매장식사",나우웨이팅 POS,"이너프 샐러드, 훈제연어 샐러드",,"발사믹, 렌치",onsite,11200,0,11200,2020-08-27 13:09:32,-,-,X,,-
4768083,포장,나우웨이팅 POS,목살 샐러드,,발사믹,onsite,6400,0,6400,2020-08-27 13:08:29,-,-,X,,-
4767844,포장,나우웨이팅 POS,숲속 샐러드,스위트콘X,발사믹,onsite,5900,0,5900,2020-08-27 13:02:45,-,-,X,,-
4767746,포장,나우웨이팅 POS,훈제연어 샐러드,,렌치,onsite,6900,0,6900,2020-08-27 13:00:18,-,-,X,,-
4767470,"매장식사, 매장식사",나우웨이팅 POS,"훈제연어 샐러드, 목살 샐러드","할라피뇨 X, 양파 X, 할라피뇨 X, 양파 X","발사믹, 발사믹",onsite,13300,0,11300,2020-08-27 12:53:37,-,-,X,,-
4767093,포장,나우웨이팅 POS,목살 샐러드,할라피뇨 X,렌치,onsite,6400,0,6400,2020-08-27 12:45:15,-,-,X,,-
4767066,매장식사,나우웨이팅 POS,숲속 샐러드,"할라피뇨 X, 양파 X, 고구마(50g)",렌치,onsite,6600,0,6600,2020-08-27 12:44:34,-,-,X,,-
4766988,"매장식사, 매장식사",나우웨이팅 POS,"닭가슴살 샐러드, 닭가슴살 샐러드","계란, 스위트콘 X, 올리브 X, 할라피뇨 X, 고구마(50g)","발사믹, 발사믹",onsite,13000,0,13000,2020-08-27 12:42:37,-,-,X,,-
4766895,매장식사,나우웨이팅 POS,목살 샐러드,,오리엔탈,onsite,6400,0,6400,2020-08-27 12:40:40,-,-,X,,-
4766654,포장,나우웨이팅 POS,닭가슴살 샐러드,,오리엔탈,onsite,5900,0,5900,2020-08-27 12:35:21,-,-,X,,-
4766298,포장,나우웨이팅 POS,목살 샐러드,고구마(50g),오리엔탈,onsite,7100,0,7100,2020-08-27 12:27:50,-,-,X,,-
4766259,포장,나우웨이팅 POS,닭가슴살 샐러드,"강낭콩 X, 올리브 X, 할라피뇨 X",오리엔탈,onsite,5900,0,5900,2020-08-27 12:27:05,-,-,X,,-
4766236,포장,나우웨이팅 POS,훈제연어 샐러드,"스위트콘 X, 강낭콩 X",렌치,onsite,6900,0,6900,2020-08-27 12:26:35,-,-,X,,-
4766206,포장,나우웨이팅 POS,닭가슴살 샐러드,올리브 X,오리엔탈,onsite,5900,0,5900,2020-08-27 12:25:44,-,-,X,,-
4766182,포장,나우웨이팅 POS,닭가슴살 샐러드,"스위트콘 X, 고구마(50g)",오리엔탈,onsite,6600,0,6600,2020-08-27 12:24:59,-,-,X,,-
4766146,"매장식사, 매장식사",나우웨이팅 POS,"목살 샐러드, 훈제연어 샐러드",,"발사믹, 발사믹",onsite,13300,0,13300,2020-08-27 12:24:23,-,-,X,,-
4766043,포장,나우웨이팅 POS,훈제연어 샐러드,고구마(100g),렌치,onsite,8300,0,8300,2020-08-27 12:21:58,-,-,X,,-
4765997,포장,나우웨이팅 POS,훈제연어 샐러드,"숲속토핑(110g) 추가, 양파 X, 고구마(50g)",렌치,onsite,9700,0,9700,2020-08-27 12:21:00,-,-,X,,-
4765873,포장,나우웨이팅 POS,이너프 샐러드,,발사믹,onsite,4300,0,4300,2020-08-27 12:18:11,-,-,X,,-
4765865,포장,나우웨이팅 POS,닭가슴살 샐러드,고구마 50g 추가,발사믹,onsite,6600,0,6600,2020-08-27 12:18:05,-,-,X,,-
4765772,포장,나우웨이팅 POS,훈제연어 샐러드,,발사믹,onsite,6900,0,6900,2020-08-27 12:16:14,-,-,X,,-
4765619,"매장식사, 매장식사",나우웨이팅 POS,"닭가슴살 샐러드, 숲속 샐러드",,"발사믹, 렌치",onsite,11800,0,9800,2020-08-27 12:12:50,-,-,X,,-
4765533,포장,나우웨이팅 POS,목살 샐러드,,발사믹,onsite,6400,0,6400,2020-08-27 12:11:09,-,-,X,,-
4765495,"매장식사, 매장식사",나우웨이팅 POS,"숲속 샐러드, 닭가슴살 샐러드",,"오리엔탈, 발사믹",onsite,11800,0,9800,2020-08-27 12:10:22,-,-,X,,-
4765447,포장,나우웨이팅 POS,목살 샐러드,,발사믹,onsite,6400,0,6400,2020-08-27 12:08:58,-,-,X,,-
4765425,포장,나우웨이팅 POS,닭가슴살 샐러드,,렌치,onsite,5900,0,5900,2020-08-27 12:08:21,-,-,X,,-
4765257,포장,나우웨이팅 POS,이너프 샐러드,,오리엔탈,onsite,4300,0,4300,2020-08-27 12:04:05,-,-,X,,-
4765256,포장,나우웨이팅 POS,목살 샐러드,숲속토핑(110g) 추가,발사믹,onsite,8500,0,8500,2020-08-27 12:04:09,-,-,X,,-
4765203,매장식사,나우웨이팅 POS,숲속 샐러드,,발사믹,onsite,5900,0,5900,2020-08-27 12:02:49,-,-,X,,-
4765180,매장식사,나우웨이팅 POS,이너프 샐러드,"올리브 X, 할라피뇨 X, 고구마(50g)",발사믹,onsite,5000,0,5000,2020-08-27 12:02:13,-,-,X,,-
4765151,매장식사,나우웨이팅 POS,훈제연어 샐러드,,렌치,onsite,6900,0,6900,2020-08-27 12:01:26,-,-,X,,-
4765150,포장,나우웨이팅 POS,이너프 샐러드,"고구마 100g, 강낭콩X, 올리브X",오리엔탈,onsite,5700,0,5700,2020-08-27 12:01:24,-,-,X,,-
4765119,포장,나우웨이팅 POS,훈제연어 샐러드,,렌치,onsite,6900,0,6900,2020-08-27 12:00:35,-,-,X,,-
4764970,포장,나우웨이팅 POS,목살 샐러드,,발사믹,onsite,6400,0,6400,2020-08-27 11:55:41,-,-,X,,-
4764969,포장,나우웨이팅 POS,닭가슴살 샐러드,,발사믹,onsite,5900,0,5900,2020-08-27 11:55:41,-,-,X,,-
4764967,포장,나우웨이팅 POS,닭가슴살 샐러드,,발사믹,onsite,5900,0,5900,2020-08-27 11:55:33,-,-,X,,-
4764842,매장식사,나우웨이팅 POS,목살 샐러드,고구마(50g),발사믹,onsite,7100,0,7100,2020-08-27 11:51:11,-,-,X,,-
4764822,"포장, 포장",나우웨이팅 POS,"닭가슴살 샐러드, 훈제연어 샐러드","고구마(50g), 고구마(100g), 올리브 X, 할라피뇨 X, 양파 X, 아몬드 X, 고구마(50g)","발사믹, 렌치",onsite,15600,0,15600,2020-08-27 11:50:34,-,-,X,,-
4764744,포장,나우웨이팅 POS,닭가슴살 샐러드,,오리엔탈,onsite,5900,0,5900,2020-08-27 11:47:20,-,-,X,,-
4764719,포장,나우웨이팅 POS,이너프 샐러드,,렌치,onsite,4300,0,4300,2020-08-27 11:46:21,-,-,X,,-
4764701,포장,나우웨이팅 POS,닭가슴살 샐러드,고구마 50g 추가,오리엔탈,onsite,6600,0,6600,2020-08-27 11:45:13,-,-,X,,-
4764691,포장,나우웨이팅 POS,닭가슴살 샐러드,,오리엔탈,onsite,5900,0,5900,2020-08-27 11:44:47,-,-,X,,-
4764609,매장식사,나우웨이팅 POS,"목살 샐러드, 목살 샐러드",,발사믹,onsite,12800,0,12800,2020-08-27 11:39:11,-,-,X,,-
4764595,"포장, 포장",나우웨이팅 POS,"목살 샐러드, 목살 샐러드","고구마(50g), 계란","오리엔탈, 발사믹",onsite,14000,0,14000,2020-08-27 11:38:06,-,-,X,,-
4764592,포장,나우웨이팅 POS,목살 샐러드,,발사믹,onsite,6400,0,6400,2020-08-27 11:37:45,-,-,X,,-
4764517,"포장, 포장, 포장, 포장, 포장",나우웨이팅 POS,"목살 샐러드, 목살 샐러드, 닭가슴살 샐러드, 닭가슴살 샐러드, 이너프 샐러드","목살(100g) 추가, 삶은달걀 추가, 닭가슴살(100g) 추가, 삶은달걀 추가, 할라피뇨X, 방올토마토X, 강낭콩X, 올리브X, 할라피뇨X","렌치, 렌치, 오리엔탈, 오리엔탈, 오리엔탈",onsite,34600,0,34600,2020-08-27 11:32:15,-,-,X,,-
4764506,매장식사,나우웨이팅 POS,숲속 샐러드,,발사믹,onsite,5900,0,5900,2020-08-27 11:31:22,-,-,X,,-
4764498,매장식사,나우웨이팅 POS,목살 샐러드,"스위트콘 X, 강낭콩 X",발사믹,onsite,6400,0,6400,2020-08-27 11:30:49,-,-,X,,-
4764489,포장,나우웨이팅 POS,훈제연어 샐러드,,렌치,onsite,6900,0,6900,2020-08-27 11:30:12,-,-,X,,-
4764487,매장식사,나우웨이팅 POS,"훈제연어 샐러드, 발사믹 추가",,렌치,onsite,7400,0,7400,2020-08-27 11:30:09,-,-,X,,-
4764420,매장식사,나우웨이팅 POS,목살 샐러드,"숲속토핑(110g) 추가, 할라피뇨 X",오리엔탈,onsite,8500,0,8500,2020-08-27 11:24:46,-,-,X,,-
4764411,매장식사,나우웨이팅 POS,목살 샐러드,고구마(50g),오리엔탈,onsite,7100,0,7100,2020-08-27 11:23:54,-,-,X,,-
4764401,매장식사,나우웨이팅 POS,목살 샐러드,,오리엔탈,onsite,6400,0,6400,2020-08-27 11:22:53,-,-,X,,-
4764295,포장,나우웨이팅 POS,숲속 샐러드,"목살(100g) 추가, 올리브 X",렌치,onsite,8500,0,8500,2020-08-27 11:13:55,-,-,X,,-
4764273,포장,나우웨이팅 POS,이너프 샐러드,,발사믹,onsite,4300,0,4300,2020-08-27 11:11:57,-,-,X,,-
4764201,포장,나우웨이팅 POS,이너프 샐러드,,발사믹,onsite,4300,0,4300,2020-08-27 11:05:01,-,-,X,,-
4764178,포장,나우웨이팅 POS,이너프 샐러드,,오리엔탈,onsite,4300,0,4300,2020-08-27 11:03:05,-,-,X,,-
4764170,포장,나우웨이팅 POS,이너프 샐러드,계란,오리엔탈,onsite,4800,0,4800,2020-08-27 11:02:23,-,-,X,,-
4789903,포장,나우웨이팅 POS,이너프 샐러드,"강낭콩 X, 올리브 X",렌치,onsite,4300,0,4300,2020-08-28 18:46:35,-,-,X,,-
4789878,포장,나우웨이팅 POS,목살 샐러드,,발사믹,onsite,6400,0,6400,2020-08-28 18:43:59,-,-,X,,-
4789724,포장,나우웨이팅 POS,훈제연어 샐러드,강낭콩X,렌치,onsite,6900,0,6900,2020-08-28 18:31:47,-,-,X,,-
4789661,포장,나우웨이팅 POS,목살 샐러드,숲속토핑(110g) 추가,오리엔탈,onsite,8500,0,8500,2020-08-28 18:27:05,-,-,X,,-
4789625,포장,나우웨이팅 POS,숲속 샐러드,고구마(50g),오리엔탈,onsite,6600,0,6600,2020-08-28 18:25:05,-,-,X,,-
4789601,포장,나우웨이팅 POS,훈제연어 샐러드,,발사믹,onsite,6900,0,6900,2020-08-28 18:23:10,-,-,X,,-
4789574,포장,나우웨이팅 POS,목살 샐러드,올리브 X,오리엔탈,onsite,6400,0,6400,2020-08-28 18:20:55,-,-,X,,-
4789529,"포장, 포장",나우웨이팅 POS,"목살 샐러드, 숲속 샐러드",,"발사믹, 발사믹",onsite,12300,0,12300,2020-08-28 18:18:43,-,-,X,,-
4789526,포장,나우웨이팅 POS,"목살 샐러드, 목살 샐러드",,렌치,onsite,12800,0,12800,2020-08-28 18:18:30,-,-,X,,-
4789480,매장식사,나우웨이팅 POS,훈제연어 샐러드,,발사믹,onsite,6900,0,6900,2020-08-28 18:15:53,-,-,X,,-
4789435,포장,나우웨이팅 POS,이너프 샐러드,,렌치,onsite,4300,0,4300,2020-08-28 18:12:31,-,-,X,,-
4789417,포장,나우웨이팅 POS,닭가슴살 샐러드,"닭가슴살(100g) 추가, 할라피뇨X",오리엔탈,onsite,8000,0,8000,2020-08-28 18:11:10,-,-,X,,-
4789413,매장식사,나우웨이팅 POS,이너프 샐러드,,발사믹,onsite,4300,0,2300,2020-08-28 18:10:09,-,-,X,,-
4789397,포장,나우웨이팅 POS,이너프 샐러드,,발사믹,onsite,4300,0,4300,2020-08-28 18:08:43,-,-,X,,-
4789384,포장,나우웨이팅 POS,훈제연어 샐러드,,렌치,onsite,6900,0,4900,2020-08-28 18:08:02,-,-,X,,-
4789340,"포장, 포장",나우웨이팅 POS,"숲속 샐러드, 숲속 샐러드","목살(100g) 추가, 목살(100g) 추가","발사믹, 오리엔탈",onsite,17000,0,17000,2020-08-28 18:03:45,-,-,X,,-
4789239,포장,나우웨이팅 POS,이너프 샐러드,아몬드 X,발사믹,onsite,4300,0,4300,2020-08-28 17:55:36,-,-,X,,-
4789235,포장,나우웨이팅 POS,목살 샐러드,"삶은달걀 추가, 삶은달걀 추가, 고구마 50g 추가",렌치,onsite,8100,0,8100,2020-08-28 17:55:15,-,-,X,,-
4789199,포장,나우웨이팅 POS,숲속 샐러드,,발사믹,onsite,5900,0,5900,2020-08-28 17:52:17,-,-,X,,-
4789187,매장식사,나우웨이팅 POS,숲속 샐러드,고구마(50g),발사믹,onsite,6600,0,6600,2020-08-28 17:51:13,-,-,X,,-
4789164,"포장, 포장, 포장",나우웨이팅 POS,"닭가슴살 샐러드, 목살 샐러드, 이너프 샐러드",,"발사믹, 발사믹, 발사믹",onsite,16600,0,16600,2020-08-28 17:49:56,-,-,X,,-
4789139,포장,나우웨이팅 POS,목살 샐러드,,렌치,onsite,6400,0,6400,2020-08-28 17:47:50,-,-,X,,-
4789094,"매장식사, 매장식사",나우웨이팅 POS,"이너프 샐러드, 목살 샐러드",,"발사믹, 오리엔탈",onsite,10700,0,10700,2020-08-28 17:43:40,-,-,X,,-
4789093,"포장, 포장",나우웨이팅 POS,"숲속 샐러드, 숲속 샐러드","목살(100g) 추가, 고구마 100g, 목살(100g) 추가, 고구마 100g","렌치, 발사믹",onsite,19800,0,19800,2020-08-28 17:43:33,-,-,X,,-
4789043,"포장, 포장",나우웨이팅 POS,"이너프 샐러드, 목살 샐러드",고구마 50g 추가,"오리엔탈, 드레싱 제외",onsite,11400,0,11400,2020-08-28 17:39:17,-,-,X,,-
4789017,"포장, 포장",나우웨이팅 POS,"닭가슴살 샐러드, 훈제연어 샐러드",,"렌치, 렌치",onsite,12800,0,12800,2020-08-28 17:36:30,-,-,X,,-
4788981,매장식사,나우웨이팅 POS,목살 샐러드,,오리엔탈,onsite,6400,0,6400,2020-08-28 17:32:44,-,-,X,,-
4788940,포장,나우웨이팅 POS,"이너프 샐러드, 이너프 샐러드","고구마 50g 추가, 할라피뇨X",오리엔탈,onsite,10000,0,10000,2020-08-28 17:29:13,-,-,X,,-
4788896,포장,나우웨이팅 POS,"이너프 샐러드, 이너프 샐러드",,발사믹,onsite,8600,0,8600,2020-08-28 17:25:32,-,-,X,,-
4788879,포장,나우웨이팅 POS,훈제연어 샐러드,"올리브X, 할라피뇨X",발사믹,onsite,6900,0,6900,2020-08-28 17:23:53,-,-,X,,-
4788859,"포장, 포장, 포장",나우웨이팅 POS,"훈제연어 샐러드, 닭가슴살 샐러드, 목살 샐러드","고구마 100g, 고구마 100g, 강낭콩X, 올리브X, 고구마 100g, 할라피뇨X, 방올토마토X","오리엔탈, 오리엔탈, 오리엔탈",onsite,23400,0,23400,2020-08-28 17:22:31,-,-,X,,-
4788787,"포장, 포장",나우웨이팅 POS,"이너프 샐러드, 이너프 샐러드",할라피뇨X,"오리엔탈, 렌치",onsite,8600,0,8600,2020-08-28 17:16:58,-,-,X,,-
4788729,포장,나우웨이팅 POS,"닭가슴살 샐러드, 닭가슴살 샐러드",,오리엔탈,onsite,11800,0,11800,2020-08-28 17:13:03,-,-,X,,-
4788649,포장,나우웨이팅 POS,닭가슴살 샐러드,,발사믹,onsite,5900,0,5900,2020-08-28 17:07:45,-,-,X,,-
4788623,포장,나우웨이팅 POS,"목살 샐러드, 목살 샐러드",,발사믹,onsite,12800,0,12800,2020-08-28 17:05:48,-,-,X,,-
4788514,매장식사,나우웨이팅 POS,목살 샐러드,고구마(50g),렌치,onsite,7100,0,5100,2020-08-28 16:57:51,-,-,X,,-
4788446,"포장, 포장, 포장, 포장",나우웨이팅 POS,"닭가슴살 샐러드, 닭가슴살 샐러드, 닭가슴살 샐러드, 닭가슴살 샐러드, 훈제연어 샐러드, 숲속 샐러드",고구마 50g 추가,"오리엔탈, 발사믹, 렌치, 발사믹",onsite,37800,0,37800,2020-08-28 16:53:40,-,-,X,,-
4788384,포장,나우웨이팅 POS,이너프 샐러드,,발사믹,onsite,4300,0,4300,2020-08-28 16:49:10,-,-,X,,-
4788249,매장식사,나우웨이팅 POS,숲속 샐러드,,오리엔탈,onsite,5900,0,5900,2020-08-28 16:39:17,-,-,X,,-
4788230,"매장식사, 매장식사",나우웨이팅 POS,"닭가슴살 샐러드, 훈제연어 샐러드",,"발사믹, 렌치",onsite,12800,0,12800,2020-08-28 16:38:13,-,-,X,,-
4788183,포장,나우웨이팅 POS,닭가슴살 샐러드,"강낭콩 X, 올리브 X, 할라피뇨 X, 계란",오리엔탈,onsite,6400,0,6400,2020-08-28 16:36:00,-,-,X,,-
4787951,포장,나우웨이팅 POS,목살 샐러드,"올리브 X, 고구마(50g)",오리엔탈,onsite,7100,0,5100,2020-08-28 16:23:05,-,-,X,,-
4787937,포장,나우웨이팅 POS,닭가슴살 샐러드,계란,오리엔탈,onsite,6400,0,6400,2020-08-28 16:22:22,-,-,X,,-
4787800,포장,나우웨이팅 POS,훈제연어 샐러드,,렌치,onsite,6900,0,6900,2020-08-28 16:14:12,-,-,X,,-
4787715,"포장, 포장",나우웨이팅 POS,"닭가슴살 샐러드, 닭가슴살 샐러드",할라피뇨X,"렌치, 렌치",onsite,11800,0,11800,2020-08-28 16:09:02,-,-,X,,-
4787712,포장,나우웨이팅 POS,"이너프 샐러드, 렌치 추가",,발사믹,onsite,4800,0,4800,2020-08-28 16:08:53,-,-,X,,-
4787686,포장,나우웨이팅 POS,훈제연어 샐러드,,렌치,onsite,6900,0,6900,2020-08-28 16:07:27,-,-,X,,-
4787629,포장,나우웨이팅 POS,"훈제연어 샐러드, 훈제연어 샐러드",,발사믹,onsite,13800,0,13800,2020-08-28 16:04:15,-,-,X,,-
4787492,포장,나우웨이팅 POS,"드레싱 추가, 이너프 샐러드","발사믹 추가, 렌치 추가",오리엔탈,onsite,4800,0,4800,2020-08-28 15:56:55,-,-,X,,-
4787442,포장,나우웨이팅 POS,"이너프 샐러드, 이너프 샐러드","고구마 50g 추가, 강낭콩X",오리엔탈,onsite,10000,0,10000,2020-08-28 15:53:41,-,-,X,,-
4787037,"매장식사, 매장식사",나우웨이팅 POS,"닭가슴살 샐러드, 숲속 샐러드",,"오리엔탈, 오리엔탈",onsite,11800,0,11800,2020-08-28 15:30:24,-,-,X,,-
4786711,포장,나우웨이팅 POS,목살 샐러드,고구마 100g,발사믹,onsite,7800,0,7800,2020-08-28 15:12:51,-,-,X,,-
4786456,포장,나우웨이팅 POS,숲속 샐러드,,발사믹,onsite,5900,0,5900,2020-08-28 15:00:31,-,-,X,,-
4784849,"포장, 포장",나우웨이팅 POS,"숲속 샐러드, 이너프 샐러드","올리브 X, 고구마(50g), 올리브 X, 고구마(50g)","발사믹, 렌치",onsite,11600,0,11600,2020-08-28 13:46:55,-,-,X,,-
4784496,매장식사,나우웨이팅 POS,숲속 샐러드,"할라피뇨 X, 양파 X, 고구마(50g)",렌치,onsite,6600,0,6600,2020-08-28 13:33:14,-,-,X,,-
4784454,매장식사,나우웨이팅 POS,"목살 샐러드, 목살 샐러드",,발사믹,onsite,12800,0,12800,2020-08-28 13:31:48,-,-,X,,-
4784395,포장,나우웨이팅 POS,이너프 샐러드,,드레싱 제외,onsite,4300,0,4300,2020-08-28 13:30:06,-,-,X,,-
4784337,"매장식사, 매장식사",나우웨이팅 POS,"목살 샐러드, 훈제연어 샐러드",,"발사믹, 렌치",onsite,13300,0,13300,2020-08-28 13:28:20,-,-,X,,-
4784106,포장,나우웨이팅 POS,숲속 샐러드,강낭콩 X,발사믹,onsite,5900,0,5900,2020-08-28 13:21:20,-,-,X,,-
4783971,"포장, 포장",나우웨이팅 POS,"닭가슴살 샐러드, 훈제연어 샐러드",,"오리엔탈, 렌치",onsite,12800,0,12800,2020-08-28 13:18:02,-,-,X,,-
4783593,매장식사,나우웨이팅 POS,"닭가슴살 샐러드, 닭가슴살 샐러드",고구마(50g),오리엔탈,onsite,13200,0,13200,2020-08-28 13:08:03,-,-,X,,-
4783211,포장,나우웨이팅 POS,숲속 샐러드,,발사믹,onsite,5900,0,5900,2020-08-28 12:57:53,-,-,X,,-
4783140,포장,나우웨이팅 POS,숲속 샐러드,고구마(50g),오리엔탈,onsite,6600,0,6600,2020-08-28 12:56:13,-,-,X,,-
